src/app/api/invoices/pdf/route.ts(796,5): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(796,9): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(797,9): error TS1005: ',' expected.
src/app/api/invoices/pdf/route.ts(797,14): error TS1005: ',' expected.
src/app/api/invoices/pdf/route.ts(797,25): error TS1005: ',' expected.
src/app/api/invoices/pdf/route.ts(797,29): error TS1005: ',' expected.
src/app/api/invoices/pdf/route.ts(797,34): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(802,3): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(803,1): error TS1121: Octal literals are not allowed. Use the syntax '0o0'.
src/app/api/invoices/pdf/route.ts(803,12): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(803,18): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(804,1): error TS1489: Decimals with leading zeros are not allowed.
src/app/api/invoices/pdf/route.ts(804,12): error TS1121: Octal literals are not allowed. Use the syntax '0o0'.
src/app/api/invoices/pdf/route.ts(804,18): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(805,1): error TS1489: Decimals with leading zeros are not allowed.
src/app/api/invoices/pdf/route.ts(805,12): error TS1121: Octal literals are not allowed. Use the syntax '0o0'.
src/app/api/invoices/pdf/route.ts(805,18): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(806,1): error TS1121: Octal literals are not allowed. Use the syntax '0o115'.
src/app/api/invoices/pdf/route.ts(806,12): error TS1121: Octal literals are not allowed. Use the syntax '0o0'.
src/app/api/invoices/pdf/route.ts(806,18): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(807,1): error TS1121: Octal literals are not allowed. Use the syntax '0o261'.
src/app/api/invoices/pdf/route.ts(807,12): error TS1121: Octal literals are not allowed. Use the syntax '0o0'.
src/app/api/invoices/pdf/route.ts(807,18): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(810,1): error TS1161: Unterminated regular expression literal.
src/app/api/invoices/pdf/route.ts(811,7): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(811,9): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(811,11): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(815,2): error TS1109: Expression expected.
src/app/api/invoices/pdf/route.ts(830,1): error TS1160: Unterminated template literal.
src/app/api/invoices/route.minimal.ts(120,2): error TS1109: Expression expected.
src/app/api/invoices/route.minimal.ts(120,12): error TS1005: ';' expected.
src/app/api/invoices/route.minimal.ts(121,15): error TS1005: ';' expected.
src/app/api/invoices/route.minimal.ts(121,31): error TS1434: Unexpected keyword or identifier.
src/app/api/invoices/route.minimal.ts(121,39): error TS1434: Unexpected keyword or identifier.
src/app/api/invoices/route.minimal.ts(121,43): error TS1434: Unexpected keyword or identifier.
src/app/api/invoices/route.minimal.ts(122,3): error TS1161: Unterminated regular expression literal.
